Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
9677,0,2,4822.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9681,1,-1,9242.0,rocker cover leak/loose/damage,,0,14,14,0,3
9687,1,-2,2020.0,rocker cover leak/loose/damage,,0,14,14,0,3
9690,1,-1,3064.0,rocker cover leak/loose/damage,,0,14,14,0,2
9695,1,-2,6036.0,rocker cover leak/loose/damage,,0,14,14,0,2
9699,1,-1,5773.0,rocker cover leak/loose/damage,,0,14,14,0,1
9702,0,2,6441.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9706,0,1,5053.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9707,0,1,4605.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9709,1,-1,6332.0,rocker cover leak/loose/damage,,0,14,14,0,0
9710,0,1,8044.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9711,1,-2,4899.0,rocker cover leak/loose/damage,,0,14,14,0,1
9712,0,1,5751.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9719,0,1,2956.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9720,1,-1,6809.0,rocker cover leak/loose/damage,,0,14,14,0,1
9725,1,-2,5366.0,rocker cover leak/loose/damage,,0,14,14,0,4
9727,0,2,5026.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9729,1,-2,5865.0,rocker cover leak/loose/damage,,0,14,14,0,3
9732,0,2,5565.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9733,1,-2,6328.0,rocker cover leak/loose/damage,,0,14,14,0,4
9734,1,-1,3952.0,rocker cover leak/loose/damage,,0,14,14,0,0
9735,1,-1,6238.0,rocker cover leak/loose/damage,,0,14,14,0,3
9741,0,1,6486.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9744,1,-1,3998.0,rocker cover leak/loose/damage,,0,14,14,0,2
9749,0,1,994.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9750,0,1,5320.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9751,0,1,2147.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9755,0,1,12587.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9759,1,-1,5259.0,rocker cover leak/loose/damage,,0,14,14,0,2
9761,0,1,7732.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9763,0,1,5178.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9764,0,1,2536.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9765,0,1,4293.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9766,1,-2,5517.0,rocker cover leak/loose/damage,,0,14,14,0,1
9767,1,-2,10388.0,rocker cover leak/loose/damage,,0,14,14,0,1
9773,1,-1,1523.0,rocker cover leak/loose/damage,,0,14,14,0,0
9777,1,-2,6268.0,rocker cover leak/loose/damage,,0,14,14,0,3
9780,1,-1,6037.0,rocker cover leak/loose/damage,,0,14,14,0,2
9781,0,2,10107.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9786,0,1,4698.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9787,0,1,4699.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9793,0,1,5429.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9796,1,-1,5025.0,rocker cover leak/loose/damage,,0,14,14,0,2
9798,0,1,4543.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9799,1,-2,1851.0,rocker cover leak/loose/damage,,0,14,14,0,3
9801,0,1,5179.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9802,0,2,4045.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9803,0,1,5817.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9805,0,2,4480.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9806,0,1,5409.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9807,0,2,11701.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9808,1,-2,3952.0,rocker cover leak/loose/damage,,0,14,14,0,0
9809,0,1,2317.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9813,0,1,6223.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9818,0,2,5413.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9819,1,-1,5586.0,rocker cover leak/loose/damage,,0,14,14,0,3
9821,0,1,6374.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9822,0,1,4837.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9826,0,1,4288.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9827,1,-1,3532.0,rocker cover leak/loose/damage,,0,14,14,0,3
9828,0,2,6114.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9830,0,1,13519.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9831,0,2,4915.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9840,0,2,4216.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9841,0,2,6969.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9842,1,-2,5461.0,rocker cover leak/loose/damage,,0,14,14,0,1
9844,1,-1,6015.0,rocker cover leak/loose/damage,,0,14,14,0,4
9845,1,-1,2659.0,rocker cover leak/loose/damage,,0,14,14,0,2
9847,1,-2,6513.0,rocker cover leak/loose/damage,,0,14,14,0,4
9848,1,-2,4182.0,rocker cover leak/loose/damage,,0,14,14,0,3
9852,0,1,5664.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9853,0,2,5909.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9858,0,2,8167.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9859,0,1,8480.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9866,0,1,5617.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9867,1,-2,7266.0,rocker cover leak/loose/damage,,0,14,14,0,4
9868,1,-1,5912.0,rocker cover leak/loose/damage,,0,14,14,0,0
9869,1,-2,4963.0,rocker cover leak/loose/damage,,0,14,14,0,1
9870,1,-1,3749.0,rocker cover leak/loose/damage,,0,14,14,0,1
9871,1,-1,5336.0,rocker cover leak/loose/damage,,0,14,14,0,1
9875,1,-1,7449.0,rocker cover leak/loose/damage,,0,14,14,0,1
9876,0,1,6115.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9878,1,-2,4070.0,rocker cover leak/loose/damage,,0,14,14,0,2
9880,0,2,6401.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9881,0,1,8294.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9882,0,1,4526.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9893,1,-2,6245.0,rocker cover leak/loose/damage,,0,14,14,0,4
9894,0,1,5274.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9898,1,-2,4403.0,rocker cover leak/loose/damage,,0,14,14,0,3
9899,0,1,5002.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9903,1,-1,2332.0,rocker cover leak/loose/damage,,0,14,14,0,0
9905,0,1,4263.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9909,0,1,5056.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9911,1,-2,4527.0,rocker cover leak/loose/damage,,0,14,14,0,2
9912,0,1,5613.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9915,1,-2,6707.0,rocker cover leak/loose/damage,,0,14,14,0,0
9916,0,1,7687.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9921,0,2,5211.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9923,1,-1,8551.0,rocker cover leak/loose/damage,,0,14,14,0,1
9930,0,1,5196.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9932,1,-1,5394.0,rocker cover leak/loose/damage,,0,14,14,0,2
9935,1,-2,3732.0,rocker cover leak/loose/damage,,0,14,14,0,1
9938,0,1,11426.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9939,0,1,2598.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9941,0,2,5691.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9945,0,1,7699.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9946,1,-1,5788.0,rocker cover leak/loose/damage,,0,14,14,0,4
9949,0,1,8358.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9951,0,2,4693.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9952,0,2,2333.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9953,0,2,7251.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9954,1,-1,5694.0,rocker cover leak/loose/damage,,0,14,14,0,2
9955,1,-2,6629.0,rocker cover leak/loose/damage,,0,14,14,0,0
9957,0,1,4463.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9958,1,-1,4588.0,rocker cover leak/loose/damage,,0,14,14,0,2
9961,1,-1,5207.0,rocker cover leak/loose/damage,,0,14,14,0,1
9967,0,1,7890.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9971,0,2,5879.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9972,0,1,7717.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9975,0,1,6472.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9979,1,-1,6270.0,rocker cover leak/loose/damage,,0,14,14,0,0
9980,1,-2,3420.0,rocker cover leak/loose/damage,,0,14,14,0,2
9983,1,-1,3341.0,rocker cover leak/loose/damage,,0,14,14,0,0
9986,1,-1,5103.0,rocker cover leak/loose/damage,,0,14,14,0,0
9990,0,1,12244.0,rocker cover leak/loose/damage,,0,14,0,0,-1
9998,1,-1,5444.0,rocker cover leak/loose/damage,,0,14,14,0,3
10001,1,-2,9277.0,rocker cover leak/loose/damage,,0,14,14,0,3
10002,0,2,4838.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10004,0,1,4942.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10005,1,-1,7541.0,rocker cover leak/loose/damage,,0,14,14,0,0
10006,0,1,4481.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10010,1,-1,4105.0,rocker cover leak/loose/damage,,0,14,14,0,2
10012,1,-1,4497.0,rocker cover leak/loose/damage,,0,14,14,0,1
10018,1,-2,5524.0,rocker cover leak/loose/damage,,0,14,14,0,3
10021,1,-1,5788.0,rocker cover leak/loose/damage,,0,14,14,0,2
10022,0,1,4573.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10023,1,-2,5490.0,rocker cover leak/loose/damage,,0,14,14,0,0
10025,0,1,10722.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10026,1,-1,3172.0,rocker cover leak/loose/damage,,0,14,14,0,1
10027,1,-1,8510.0,rocker cover leak/loose/damage,,0,14,14,0,4
10031,1,-2,5850.0,rocker cover leak/loose/damage,,0,14,14,0,0
10032,0,1,5025.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10037,0,1,4293.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10039,1,-1,2536.0,rocker cover leak/loose/damage,,0,14,14,0,3
10043,1,-1,2924.0,rocker cover leak/loose/damage,,0,14,14,0,1
10045,1,-2,5237.0,rocker cover leak/loose/damage,,0,14,14,0,2
10046,0,1,4931.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10049,0,1,5737.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10050,1,-2,5041.0,rocker cover leak/loose/damage,,0,14,14,0,4
10054,0,2,8667.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10056,0,1,8022.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10057,0,1,4855.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10062,1,-2,11610.0,rocker cover leak/loose/damage,,0,14,14,0,4
10063,0,1,10006.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10069,0,1,5913.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10079,0,1,5896.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10080,1,-2,5464.0,rocker cover leak/loose/damage,,0,14,14,0,3
10082,1,-2,7452.0,rocker cover leak/loose/damage,,0,14,14,0,2
10083,1,-1,3017.0,rocker cover leak/loose/damage,,0,14,14,0,4
10085,0,1,3702.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10087,0,1,4995.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10090,1,-1,5844.0,rocker cover leak/loose/damage,,0,14,14,0,0
10094,0,1,4994.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10097,0,1,5617.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10103,1,-1,3573.0,rocker cover leak/loose/damage,,0,14,14,0,1
10109,0,1,1864.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10115,1,-1,5273.0,rocker cover leak/loose/damage,,0,14,14,0,2
10118,1,-1,3485.0,rocker cover leak/loose/damage,,0,14,14,0,2
10119,0,1,6053.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10120,1,-2,5114.0,rocker cover leak/loose/damage,,0,14,14,0,4
10121,1,-2,3142.0,rocker cover leak/loose/damage,,0,14,14,0,4
10124,0,2,4198.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10125,0,1,4941.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10127,0,2,5705.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10133,0,2,5523.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10134,1,-2,5056.0,rocker cover leak/loose/damage,,0,14,14,0,4
10137,1,-2,5487.0,rocker cover leak/loose/damage,,0,14,14,0,1
10143,1,-1,6766.0,rocker cover leak/loose/damage,,0,14,14,0,3
10145,1,-2,5615.0,rocker cover leak/loose/damage,,0,14,14,0,3
10146,0,1,7470.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10150,1,-1,3719.0,rocker cover leak/loose/damage,,0,14,14,0,0
10155,0,2,5547.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10156,1,-1,5039.0,rocker cover leak/loose/damage,,0,14,14,0,2
10157,0,1,6738.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10159,0,1,5383.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10167,1,-1,5118.0,rocker cover leak/loose/damage,,0,14,14,0,0
10168,0,1,12447.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10169,1,-1,5290.0,rocker cover leak/loose/damage,,0,14,14,0,0
10174,1,-1,5383.0,rocker cover leak/loose/damage,,0,14,14,0,0
10175,1,-1,5414.0,rocker cover leak/loose/damage,,0,14,14,0,1
10178,0,1,5274.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10182,0,2,5788.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10185,0,1,5066.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10186,0,1,5595.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10194,1,-1,2875.0,rocker cover leak/loose/damage,,0,14,14,0,1
10198,1,-1,4756.0,rocker cover leak/loose/damage,,0,14,14,0,3
10202,1,-1,5057.0,rocker cover leak/loose/damage,,0,14,14,0,1
10205,1,-1,6114.0,rocker cover leak/loose/damage,,0,14,14,0,2
10206,0,2,8263.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10207,0,1,2193.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10208,0,2,4854.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10210,1,-2,7688.0,rocker cover leak/loose/damage,,0,14,14,0,4
10211,1,-1,4541.0,rocker cover leak/loose/damage,,0,14,14,0,1
10212,0,1,5073.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10213,0,2,4326.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10214,1,-2,4402.0,rocker cover leak/loose/damage,,0,14,14,0,2
10215,0,1,5088.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10216,0,1,2038.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10217,1,-2,5736.0,rocker cover leak/loose/damage,,0,14,14,0,2
10218,0,2,6239.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10219,1,-1,4042.0,rocker cover leak/loose/damage,,0,14,14,0,3
10221,1,-1,6224.0,rocker cover leak/loose/damage,,0,14,14,0,0
10223,0,1,4372.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10224,1,-1,4540.0,rocker cover leak/loose/damage,,0,14,14,0,1
10225,1,-1,3469.0,rocker cover leak/loose/damage,,0,14,14,0,4
10227,1,-1,5565.0,rocker cover leak/loose/damage,,0,14,14,0,0
10233,0,1,8409.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10235,1,-1,4979.0,rocker cover leak/loose/damage,,0,14,14,0,0
10244,0,1,2037.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10248,0,1,5006.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10249,0,2,4557.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10254,0,2,4387.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10262,1,-1,6333.0,rocker cover leak/loose/damage,,0,14,14,0,2
10263,0,2,1944.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10264,1,-2,5400.0,rocker cover leak/loose/damage,,0,14,14,0,4
10267,0,2,6223.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10272,1,-1,4605.0,rocker cover leak/loose/damage,,0,14,14,0,2
10273,0,1,4492.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10276,1,-1,4168.0,rocker cover leak/loose/damage,,0,14,14,0,0
10277,0,1,5285.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10279,1,-1,3765.0,rocker cover leak/loose/damage,,0,14,14,0,0
10280,0,1,3936.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10282,1,-2,2848.0,rocker cover leak/loose/damage,,0,14,14,0,3
10286,1,-1,4698.0,rocker cover leak/loose/damage,,0,14,14,0,3
10288,0,1,3670.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10291,0,2,2161.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10292,1,-2,4806.0,rocker cover leak/loose/damage,,0,14,14,0,1
10293,1,-2,5581.0,rocker cover leak/loose/damage,,0,14,14,0,2
10298,1,-1,4154.0,rocker cover leak/loose/damage,,0,14,14,0,1
10299,0,1,3919.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10302,0,2,3454.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10309,1,-1,5010.0,rocker cover leak/loose/damage,,0,14,14,0,2
10313,1,-1,3080.0,rocker cover leak/loose/damage,,0,14,14,0,0
10314,1,-2,5023.0,rocker cover leak/loose/damage,,0,14,14,0,1
10316,0,1,6068.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10317,0,1,6470.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10318,0,1,6674.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10324,0,1,9427.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10327,0,1,7749.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10330,1,-1,5072.0,rocker cover leak/loose/damage,,0,14,14,0,2
10332,0,1,5086.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10336,1,-2,4867.0,rocker cover leak/loose/damage,,0,14,14,0,4
10338,0,2,4788.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10339,1,-1,4710.0,rocker cover leak/loose/damage,,0,14,14,0,3
10340,0,1,7616.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10343,1,-1,8159.0,rocker cover leak/loose/damage,,0,14,14,0,2
10345,0,2,5833.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10347,0,1,5850.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10348,0,1,5957.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10350,0,1,8824.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10354,0,1,5298.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10356,1,-1,4014.0,rocker cover leak/loose/damage,,0,14,14,0,1
10357,1,-2,4714.0,rocker cover leak/loose/damage,,0,14,14,0,4
10361,0,1,4588.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10365,0,2,4201.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10368,1,-1,7625.0,rocker cover leak/loose/damage,,0,14,14,0,3
10369,0,2,5959.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10371,1,-1,5765.0,rocker cover leak/loose/damage,,0,14,14,0,1
10376,0,2,5958.0,rocker cover leak/loose/damage,,0,14,0,0,-1
10378,1,-2,5129.0,rocker cover leak/loose/damage,,0,14,14,0,4
10381,1,-1,6098.0,rocker cover leak/loose/damage,,0,14,14,0,0
10382,1,-1,5691.0,rocker cover leak/loose/damage,,0,14,14,0,4
10385,0,1,9091.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10386,1,-2,3919.0,rocker cover leak/loose/damage,,1,14,14,0,4
10389,1,-1,3826.0,rocker cover leak/loose/damage,,1,14,14,0,3
10390,1,-2,2131.0,rocker cover leak/loose/damage,,1,14,14,0,0
10392,0,1,6021.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10394,1,-1,4058.0,rocker cover leak/loose/damage,,1,14,14,0,4
10395,1,-1,5648.0,rocker cover leak/loose/damage,,1,14,14,0,2
10398,1,-2,4357.0,rocker cover leak/loose/damage,,1,14,14,0,3
10402,0,1,2473.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10403,0,2,6157.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10404,1,-1,6083.0,rocker cover leak/loose/damage,,1,14,14,0,2
10405,1,-1,5009.0,rocker cover leak/loose/damage,,1,14,14,0,1
10406,0,1,3952.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10409,1,-1,4512.0,rocker cover leak/loose/damage,,1,14,14,0,0
10419,1,-2,5679.0,rocker cover leak/loose/damage,,1,14,14,0,0
10428,1,-1,3266.0,rocker cover leak/loose/damage,,1,14,14,0,3
10433,1,-1,4714.0,rocker cover leak/loose/damage,,1,14,14,0,3
10436,1,-1,5583.0,rocker cover leak/loose/damage,,1,14,14,0,4
10437,0,1,4077.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10446,1,-1,6231.0,rocker cover leak/loose/damage,,1,14,14,0,0
10447,0,1,4214.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10449,1,-1,12259.0,rocker cover leak/loose/damage,,1,14,14,0,1
10451,0,1,5042.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10452,1,-1,2691.0,rocker cover leak/loose/damage,,1,14,14,0,0
10454,0,1,667.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10462,0,1,3920.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10463,0,2,4761.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10466,1,-1,3718.0,rocker cover leak/loose/damage,,1,14,14,0,1
10467,0,1,6510.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10470,0,1,5533.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10471,1,-1,4122.0,rocker cover leak/loose/damage,,1,14,14,0,3
10475,0,1,5097.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10476,1,-1,6098.0,rocker cover leak/loose/damage,,1,14,14,0,2
10477,1,-1,5602.0,rocker cover leak/loose/damage,,1,14,14,0,4
10479,0,2,5178.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10482,1,-1,5057.0,rocker cover leak/loose/damage,,1,14,14,0,3
10483,0,1,8717.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10485,0,1,3859.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10486,1,-1,4072.0,rocker cover leak/loose/damage,,1,14,14,0,0
10490,0,1,6176.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10494,0,2,4621.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10495,0,2,3407.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10497,1,-2,4245.0,rocker cover leak/loose/damage,,1,14,14,0,4
10500,1,-1,4898.0,rocker cover leak/loose/damage,,1,14,14,0,0
10502,0,2,3795.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10503,0,1,5444.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10507,0,2,9565.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10508,0,2,8557.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10511,0,2,5166.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10513,1,-1,3950.0,rocker cover leak/loose/damage,,1,14,14,0,1
10514,1,-1,7144.0,rocker cover leak/loose/damage,,1,14,14,0,4
10523,0,1,5461.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10528,0,1,3729.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10531,1,-2,6562.0,rocker cover leak/loose/damage,,1,14,14,0,3
10535,0,1,5181.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10536,1,-1,5149.0,rocker cover leak/loose/damage,,1,14,14,0,2
10537,0,2,3966.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10539,0,2,9825.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10540,1,-2,1148.0,rocker cover leak/loose/damage,,1,14,14,0,4
10544,1,-1,2115.0,rocker cover leak/loose/damage,,1,14,14,0,4
10548,0,1,5571.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10549,0,1,5457.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10554,0,1,5477.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10555,0,2,11310.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10559,1,-2,2691.0,rocker cover leak/loose/damage,,1,14,14,0,2
10560,0,2,5710.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10561,1,-1,4045.0,rocker cover leak/loose/damage,,1,14,14,0,4
10563,0,1,4448.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10564,1,-2,5858.0,rocker cover leak/loose/damage,,1,14,14,0,3
10566,1,-1,3515.0,rocker cover leak/loose/damage,,1,14,14,0,4
10568,1,-2,2721.0,rocker cover leak/loose/damage,,1,14,14,0,4
10572,0,1,5132.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10575,0,2,7641.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10576,0,1,5132.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10577,1,-2,6068.0,rocker cover leak/loose/damage,,1,14,14,0,2
10579,0,1,3920.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10583,0,1,3858.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10584,1,-1,4948.0,rocker cover leak/loose/damage,,1,14,14,0,3
10587,0,1,4481.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10588,1,-1,4621.0,rocker cover leak/loose/damage,,1,14,14,0,3
10591,0,1,4666.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10592,1,-2,2551.0,rocker cover leak/loose/damage,,1,14,14,0,0
10593,0,1,7912.0,rocker cover leak/loose/damage,,1,14,0,0,-1
10594,1,-2,4340.0,rocker cover leak/loose/damage,,1,14,14,0,3
10596,0,2,11574.0,rocker cover leak/loose/damage,,1,14,0,0,-1
